Object ID,Predicate,Artist
25921,作者,未知
25922,作者,未知
25923,作者,TOKUGAWA家族；K. YAMANOCHI；（KENZABURO MARUI，日本大阪，出售给克利夫兰艺术博物馆）(?-1984)；克利夫兰艺术博物馆，克利夫兰，哦（1984-）。
25924,作者,"(Donald J. WINEMAN, New York, NY, 出售给克利夫兰艺术博物馆) (? -1984);克利夫兰艺术博物馆, Cleveland, Oh (1984-)"
25925,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25926,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25927,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25928,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25929,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25930,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25931,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25932,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25933,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25934,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25935,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25936,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25937,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25938,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25939,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25940,作者,(唐纳德-J.-温曼，纽约州纽约市，?-1984 年，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1984 年至今 (1984-)
25941,作者,(J.E.埃斯肯纳齐有限公司，英国伦敦，出售给克利夫兰艺术博物馆）(?-1984 年)；克利夫兰艺术博物馆，克利夫兰，哦 (1984-)
25942,作者,公牛夫妇；（纽约苏富比，重要中国艺术品：公牛夫妇收藏，1983 年 12 月 6 日拍卖，第 252 号拍品）（1983 年 12 月 6 日）；（J. E. ESKENAZI 先生，有限公司，伦敦，英国，出售给克利夫兰艺术博物馆）。1983年12月6日拍卖，拍号252)(1983年12月6日)；(J. E. ESKENAZI先生，有限公司，伦敦，英国，出售给克利夫兰艺术博物馆)(?-1984)；克利夫兰艺术博物馆，克利夫兰，哦，(1984-)
25943,作者,未知
25944,作者,Richard C. Bull夫妇（1983年12月6日）；（纽约苏富比，重要的中国艺术品：Richard C. Bull夫妇的收藏，1983年12月6日拍卖，第66号）（1983年12月6日）；（J. E. ESKENAZI先生，有限公司，伦敦，英国，出售给克利夫兰艺术博物馆）。1983年12月6日拍卖，拍号66)(1983年12月6日)；(J. E. ESKENAZI先生，有限公司，伦敦，英国，出售给克利夫兰艺术博物馆)(?-1984)；克利夫兰艺术博物馆，克利夫兰，哦，(1984-)
25945,作者,"YAMANAKA & CO., INC.，纽约州纽约市，委托纽约苏富比帕克-贝内特画廊拍卖（1943年至1944年5月）；（纽约苏富比帕克-贝内特画廊。  ""东方艺术：纽约商店的全部藏品以及 Yamanaka & Co., Inc、""第一部分：1944 年 5 月 24 日至 27 日拍卖。拍品编号 782）（1944 年 5 月 24 日至 27 日）；Baron jean germain léon cassel van doorn [1882-1952] 的收藏（1944 年之后至 1958 年）；Florence J. Gould [1895-1983], Juan-les pins, 法国（1952-1984 年之后）；（摩纳哥苏富比帕克-贝内特拍卖行。""1984年6月27日拍卖会。第104号拍品。卖给J. E. ESKENAZI有限公司）（1984年6月27日）；（J. E. ESKENAZI有限公司，卖给克利夫兰艺术博物馆）（1984年6月27日至9月24日）；克利夫兰艺术博物馆，克利夫兰，哦（1984年9月24日-）。"
25946,作者,TOHATA（神户附近），HAKUTSURU；（Kochukyo Co.
25947,作者,未知
25948,作者,(利斯贝特-霍尔姆斯未知公司，英国伦敦，出售给克利夫兰艺术博物馆）(?-1985 年)；克利夫兰艺术博物馆，克利夫兰，哦 (1985-)
25949,作者,"(heisando co., ltd., tokyo, japan, sold to mr. and mrs. Kelvin smith); the kelvin smith collection, cleveland, oh, given by mrs. Kelvin [eleanor armstrong] smith [1899-1998] to克利夫兰艺术博物馆 (? by 1980-1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25950,作者,Walter Hochstadter [1914-2007]，纽约州纽约市；（N. V. Hammer，纽约州纽约市，卖给 Kelvin Smith 夫妇）；Kelvin Smith 收藏，俄亥俄州克利夫兰市，由 Kelvin [Eleanor Armstrong] Smith 夫人 [1899-1998] 赠送给克利夫兰艺术博物馆（?-1985）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1985-）。
25951,作者,KELVIN SMITH收藏，俄亥俄州克利夫兰，由KELVIN [ELEANOR ARMSTRONG] SMITH夫人[1899-1998]赠与克利夫兰艺术博物馆(?-1985)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1985-)
25952,作者,"(heisando co. ltd., tokyo, japan, sold to mr. and mrs. Kelvin smith); the kelvin smith collection, cleveland, oh, given by mrs. Kelvin [eleanor armstrong] smith [1899-1998] to克利夫兰艺术博物馆 (?-1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25953,作者,CH'ENG CH'I; THE KELVIN SMITH COLLECTION; CH'ENG CH'I; THE KELVIN SMITH COLLECTION
25954,作者,(CHENG QI 程琦[1911-1988]，卖给 KELVIN SMITH 夫妇)；KELVIN SMITH 收藏馆，俄亥俄州克利夫兰市，由 KELVIN [ELEANOR ARMSTRONG] SMITH 夫人[1899-1998]赠送给克利夫兰艺术博物馆(?-1985)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1985-)
25955,作者,(CHENG QI 程琦[1911-1988]，日本东京，卖给 KELVIN SMITH 夫妇) (?-1975)；KELVIN SMITH 收藏，俄亥俄州克利夫兰，由 KELVIN [ELIANOR ARMSTRONG] SMITH [1899-1998] 夫人赠与克利夫兰艺术博物馆 (1975-1985)；克利夫兰艺术博物馆，俄亥俄州克利夫兰 (1985-)
25956,作者,Marquis Inoue；（Jean-Pierre Dubosc [1903-1988]，法国巴黎，卖给 Kelvin Smith 夫妇）；Kelvin Smith 收藏，俄亥俄州克利夫兰市，由 Kelvin [Eleanor Armstrong] Smith 夫人 [1899-1998] 赠予克利夫兰市艺术博物馆（?-1985）；克利夫兰市艺术博物馆，俄亥俄州克利夫兰市（1985-）。
25957,作者,"(Mayuyama, tokyo, japan, sold to kelvin and eleanor armstrong smith ); the kelvin smith collection, cleveland, oh, given by mrs. Kelvin [eleanor armstrong] smith [1899-1998] to克利夫兰艺术博物馆 (?-1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25958,作者,山信托基金；（斯平克，伦敦）；凯尔文-史密斯收藏集
25959,作者,"(Fugendo Co., tokyo, japan, sold to kelvin and eleanor armstrong smith); the kelvin smith collection, cleveland, oh, given by mrs. Kelvin [eleanor armstrong] smith [1899-1998] to克利夫兰艺术博物馆 (?-1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25960,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25961,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25962,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25963,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25964,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25965,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25966,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25967,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25968,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25969,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25970,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25971,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25972,作者,"daili shanren 戴笠山人 [active late 1700s] (1788-?); ni yun 倪耘 [d. 1864]; yan shiqing 颜世清 [1873-1929]; xu xiaopu 徐小圃 [1887-1961]; ding nianxian 丁念先 [1906-1969] (c. mid-1900s); (eskenazi ltd.、London, England, 出售给克利夫兰艺术博物馆) (? -1985);克利夫兰艺术博物馆, cleveland, oh (1985-)"
25973,作者,"C.T. Loo 盧芹齋 [1880-1957]，巴黎，法國，紐約（至少在 1941 年之前）；J.T. TAI 戴福保 [1910-1992]；（蘇富比，紐約。1985年6月3日）；（J. E. ESKENAZI, LTD、伦敦，出售给克利夫兰艺术博物馆）（1985 年）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1985-）。"
25974,作者,"ZHENG DEKUN 鄭德坤博士[1907-2001]，英國劍橋；(J. E. ESKENAZI, LTD.，英國倫敦，售予克利夫蘭藝術博物館)(?-1985)；克利夫蘭藝術博物館，克利夫蘭，哦 (1985-)"
25975,作者,(J.E.埃斯肯纳齐有限公司，英国伦敦，出售给克利夫兰艺术博物馆）(?-1985 年)；克利夫兰艺术博物馆，克利夫兰，哦 (1985-)
25976,作者,"(Donald J. WINEMAN, New York, NY, 出售给克利夫兰艺术博物馆) (? -1986);克利夫兰艺术博物馆, Cleveland, Oh (1986-)"
25977,作者,"( James J. Lally, New York, NY, 出售给克利夫兰艺术博物馆) (? -1986);克利夫兰艺术博物馆, cleveland, oh (1986-)"
25978,作者,MARGRET L. WEIR夫人，克利夫兰，俄亥俄州，赠送给克利夫兰艺术博物馆(?-1986年)；克利夫兰艺术博物馆，(1986年-)
25979,作者,(霍华德-罗杰斯，日本镰仓，卖给克利夫兰艺术博物馆）(?-1986)；克利夫兰艺术博物馆，克利夫兰，哦 (1986-)
25980,作者,(霍华德-罗杰斯，日本镰仓，卖给克利夫兰艺术博物馆）(?-1986)；克利夫兰艺术博物馆，克利夫兰，哦 (1986-)
25981,作者,(霍华德-罗杰斯，日本镰仓，卖给克利夫兰艺术博物馆）(?-1986)；克利夫兰艺术博物馆，克利夫兰，哦 (1986-)
25982,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25983,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25984,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25985,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25986,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25987,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25988,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25989,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25990,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25991,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25992,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25993,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25994,作者,(chozo yamanouchi 山內長三，日本朝霞市，售予克利夫蘭藝術博物館) (?-1986)；克利夫蘭藝術博物館，克利夫蘭，哦 (1986-)
25995,作者,Pettingil 收藏馆(?-1959 年)；泛亚收藏馆，纽约州纽约市(1959-1981 年)；(罗伯特-H-埃尔斯沃思有限公司，纽约州纽约市，出售给克利夫兰艺术博物馆)(1981?-1987 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1987 年-)
25996,作者,(J.E.埃斯肯纳齐先生，有限公司，英国伦敦，出售给克利夫兰艺术博物馆)(?-1987 年)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1987 年-)
25997,作者,Donald J. WINEMAN，纽约州纽约市，赠送给克利夫兰艺术博物馆(?-1987)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1987-)
25998,作者,金贝尔艺术基金会，德克萨斯州沃思堡，退租并委托给纽约苏富比拍卖行（1972-1987年）；（纽约苏富比帕克-贝内特拍卖行，纽约，1987年6月2日，中国绘画精品拍卖会，第1号拍卖品，卖给克利夫兰艺术博物馆）（1987年6月2日）；克利夫兰艺术博物馆，克利夫兰，哦（1987-）。
25999,作者,(苏富比帕克-贝内特公司，纽约州纽约市，1987年，出售给克利夫兰艺术博物馆）（1987年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1987年至今（1987年-）。
26000,作者,(苏富比帕克-贝内特公司，纽约州纽约市，1987年，出售给克利夫兰艺术博物馆）（1987年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1987年至今（1987年-）。
26001,作者,(苏富比帕克-贝内特公司，纽约州纽约市，1987年，出售给克利夫兰艺术博物馆）（1987年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市，1987年至今（1987年-）。
26002,作者,"(Spink & Son, Ltd., London, 出售给克利夫兰艺术博物馆.) (? -1987);克利夫兰艺术博物馆, Cleveland, Oh (1987-)"
26003,作者,"(Donald J. WINEMAN, New York, NY, 出售给克利夫兰艺术博物馆) (? -1987);克利夫兰艺术博物馆, Cleveland, Oh (1987-)"
26004,作者,岩崎家
26005,作者,(利斯贝特-霍尔姆斯未知，英国伦敦，出售给克利夫兰艺术博物馆）(?-1988)；克利夫兰艺术博物馆，克利夫兰，哦 (1988-)
26006,作者,"(heisando company, limited, tokyo, japan, 出售给克利夫兰艺术博物馆) (? -1988);克利夫兰艺术博物馆, cleveland, oh (1988-)"
26007,作者,(詹姆斯-J-弗里曼，卖给克利夫兰艺术博物馆）(?-1988)；克利夫兰艺术博物馆，克利夫兰，哦 (1988-)
26008,作者,未知
26009,作者,(斯宾克父子有限公司，英国伦敦，出售给克利夫兰艺术博物馆）(?-1988)；克利夫兰艺术博物馆，克利夫兰，哦 (1988-)
26010,作者,未知
26011,作者,(masaaki yoshida，日本京都，出售给克利夫兰艺术博物馆) (?-1988)；克利夫兰艺术博物馆，克利夫兰，哦 (1988-)
26012,作者,未知
26013,作者,(Yoshiyuki HOSMEI，日本大阪，出售给克利夫兰艺术博物馆）(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)
26014,作者,"(Sara tremayne, LTD., 伦敦，英国，出售给克利夫兰艺术博物馆)(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)"
26015,作者,"(Sara tremayne, LTD., 伦敦，英国，出售给克利夫兰艺术博物馆)(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)"
26016,作者,"(Sara tremayne, LTD., 伦敦，英国，出售给克利夫兰艺术博物馆)(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)"
26017,作者,"(Sara tremayne, LTD., 伦敦，英国，出售给克利夫兰艺术博物馆)(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)"
26018,作者,"(Sara tremayne, LTD., 伦敦，英国，出售给克利夫兰艺术博物馆)(?-1989)；克利夫兰艺术博物馆，克利夫兰，俄亥俄州(1989-)"
26019,作者,Donald J. WINEMAN，纽约州纽约市，赠送给克利夫兰艺术博物馆(?-1989)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市(1989-)
26020,作者,"(Donald J. WINEMAN, New York, NY, 出售给克利夫兰艺术博物馆) (? -1989);克利夫兰艺术博物馆, Cleveland, Oh (1989-)"
26021,作者,未知
26022,作者,(J.E.埃斯肯纳齐有限公司，英国伦敦，出售给克利夫兰艺术博物馆）（？
26023,作者,"(Frank Caro, New York, NY, sold to severance and Greta Millikin) (? -1967); severance a. [1895-1985] and Greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1967-1989);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26024,作者,H. E. Rhodes 博士和夫人；（John sparks，英国伦敦，出售给 Severance 和 Greta Millikin）；Severance A. [1895-1985] 和 Greta [marguerite steckerl] Millikin [1903-1989]，俄亥俄州克利夫兰市，赠送给克利夫兰艺术博物馆（?-1989）；克利夫兰艺术博物馆，俄亥俄州克利夫兰市（1989-）。
26025,作者,"Severance A. [1895-1985] and Greta [Marguerite Steckerl] Millikin [1903-1989], Cleveland, Oh, 赠与克利夫兰艺术博物馆 (?-1989);克利夫兰艺术博物馆, Cleveland, Oh (1989-)"
26026,作者,(VICTOR L. HAUGE [1919-2013]，华盛顿特区，卖给 SERCANCE 和 GRETA MILLIKIN) (?-1961)；SERCANCE A. [1895-1985]和 GRETA [MARGUERITE STECKERL] MILLIKIN [1903-1989]，俄亥俄州克利夫兰，遗赠给克利夫兰艺术博物馆 (1961-1989)；克利夫兰艺术博物馆，俄亥俄州克利夫兰 (1989-)
26027,作者,(希拉梅克画廊，纽约州）；Severance 和 Greta Millikin，1959 年
26028,作者,"(N. V. Hammer, NY, 1963)；Severance and Greta Millikin"
26029,作者,(奥斯卡-格尔森，加利福尼亚州伯克利，卖给塞万斯和格雷塔-米利金）（？-1965 年）；塞万斯-A.[1895-1985 年]和格雷塔[玛格丽特-斯特克尔]-米利金[1903-1989 年]，俄亥俄州克利夫兰，赠送给克利夫兰艺术博物馆（1965-1989 年）；克利夫兰艺术博物馆，俄亥俄州克利夫兰（1989 年-）。
26030,作者,"(heeramaneck galleries, New York, NY, sold to severance and greta millikin) (? -1970); severance a. [1895-1985] and greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1970-1989);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26031,作者,"J. Norman Collie [1859-1942]，伦敦，英国（？46) (1959年2月17日); (carlo sestieri, rome, italy, sold to severance and greta millikin) (1959?-1966); severance a. [1895-1985] and greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1966-1989);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26032,作者,[G.T.马什公司，旧金山]；Severance和Greta Millikin，克利夫兰，1969年
26033,作者,(J.J.Baars，苏黎世，瑞士，卖给 Severance 和 Greta Millikin）(?-1972)；Severance A.[1895-1985]和 Greta Millikin [1903-1989]，克利夫兰，俄亥俄州，赠给克利夫兰艺术博物馆（1972-1989）；克利夫兰艺术博物馆，克利夫兰，俄亥俄州（1989-）
26034,作者,(玛丽亚-沃辛顿，弗吉尼亚州维也纳，1968 年）；塞万提斯和格雷塔-米利金
26035,作者,[玛丽亚-沃辛顿，维也纳，弗吉尼亚州]；塞万提斯和格雷塔-米利金，克利夫兰，1968年
26036,作者,未知
26037,作者,未知
26038,作者,未知
26039,作者,"(WORINGTON'S, Vienna, virginia, sold to severance and Greta millikin) (? -1971); severance A. [1895-1985] and Greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 1971-1989, bequest to克利夫兰艺术博物馆 (1971-89);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26040,作者,[柴玛艺术作品，曼谷]；塞万提斯和格雷塔-米利金，克利夫兰，1970 年
26041,作者,(沃辛顿拍卖行，弗吉尼亚州维也纳，卖给塞万斯和格雷塔-米利金)(?-1971 年)；塞万斯-A.[1895-1985 年]和格雷塔-[玛格丽特-斯特克尔]-米利金[1903-1989 年]，俄亥俄州克利夫兰，赠送给克利夫兰艺术博物馆(1971-1989 年)；克利夫兰艺术博物馆，俄亥俄州克利夫兰(1989 年-)
26042,作者,"zhang naiji 張乃驥 [1899-1948], New York, NY; (Frank caro [1904-1980], New York, NY, sold to severance and greta millikin) (? -1957); severance a. [1895-1985] and greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1957-1989).[1895-1985] and Greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1957-1989);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26043,作者,"george eumorfopoulos [1863-1939]，英国伦敦；zhang naiji 張乃驥 [1899-1948]，纽约州纽约市；（frank caro [1904-1980]，纽约州纽约市，卖给 severance 和 greta millikin）（1957 年）；severance a. [1895-1985] and greta [marguite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1957-89 年)[1895-1985] and Greta [marguerite steckerl] millikin [1903-1989], cleveland, oh, 赠与克利夫兰艺术博物馆 (1957-89);克利夫兰艺术博物馆, cleveland, oh (1989-)"
26044,作者,"(英国伦敦苏富比，1967 年 5 月 16 日拍卖会，第 95 号拍卖品，卖给 Severance 和 Greta Millikin）（1967 年 5 月 16 日）；Severance A. [1895-1985] 和 Greta [Marguerite Steckerl] Millikin [1903-1989], Cleveland, Oh，赠送给克利夫兰艺术博物馆（1967-1989 年）；克利夫兰艺术博物馆，克利夫兰，Oh（1989-）。"
26045,作者,(Frank Caro [1904-1980]，纽约州纽约市，卖给 Severance 和 Greta Millikin) (?-1956)；Severance A. [1895-1985]和 Greta Millikin [1903-1989]，俄亥俄州克利夫兰市，赠给克利夫兰艺术博物馆 (1956-1989)；克利夫兰艺术博物馆，俄亥俄州克利夫兰市 (1989-)
26046,作者,阿尔弗雷德-皮尔斯伯里，明尼阿波利斯；（弗兰克-卡洛，纽约）；塞万提斯和格雷塔-米利金，1957 年
