object_id,title,link,image,object_type,provenience,creator,date_made,materials,description
6070,陵墓陶俑,https://www.penn.museum/collections/object/20532,https://www.penn.museum/collections/assets/300/703038.jpg,未知,中国,未知,五代,陶瓷 | 釉料,墓葬俑。立乐俑，手持竖琴。白釉。下部已修葺。C251-C259为一套。
6071,陵墓陶俑,https://www.penn.museum/collections/object/96473,https://www.penn.museum/collections/assets/300/702658.jpg,未知,中国,未知,元朝至明朝,粘土 | 油漆 | 镀金,一位手持花瓶的牧师的棺木雕像。嘴唇和花瓶均涂成红色。雕像镀金。
6072,绘画,https://www.penn.museum/collections/object/220510,https://www.penn.museum/collections/assets/300/746993.jpg,未知,中国 | 广州,未知,18世纪末 - 19世纪末,宣纸树髓 | 丝绸,髓纸画。书有官服。精美。
6073,陵墓陶俑,https://www.penn.museum/collections/object/216943,https://www.penn.museum/collections/assets/300/700228.jpg,未知,中国,未知,明代,陶瓷 | 油漆,男乐师与素那的墓葬俑。头部可活动。绘有黑色、栗色和朱红色的痕迹。C266至C269为一套。
6074,坟墓砖,https://www.penn.museum/collections/object/84860,https://www.penn.museum/collections/assets/300/614140.jpg,未知,中国,未知,汉朝,砖 | 陶瓷,汉墓砖正面。灰色瓦片，刻有图案和彩绘。双翼马与两只仙鹤行进于一棵开花的树旁，树上栖息着一只鸟。
6075,陵墓陶俑,https://www.penn.museum/collections/object/6756,https://www.penn.museum/collections/assets/300/112085.jpg,未知,中国,未知,唐代,油漆 | 石膏 | 陶瓷 | 釉料,舞者泥塑墓俑。C421、C422、C423、C424、C425 为二位舞者与三位乐师的套装。
6076,文官补子,https://www.penn.museum/collections/object/195994,https://www.penn.museum/collections/assets/300/56516.jpg,未知,中国,未知,20世纪初,丝绸,四品武官虎纹方巾，黑缎覆金，边缘饰如意纹。下缘饰“立水”纹，象征深水。
6077,布料/织物,https://www.penn.museum/collections/object/411499,https://www.penn.museum/collections/assets/300/609682.jpg,未知,中国,未知,1895年之前,棉布,一块编织的、块印花的、靛蓝防染棉布；水果、花卉和无尽的结图案围绕着中心风格化的鸟类图案。
6078,文官补子,https://www.penn.museum/collections/object/1908,https://www.penn.museum/collections/assets/300/56514.jpg,未知,中国,未知,20世纪初,丝绸,四品武官虎纹方巾，黑缎覆金，边缘饰如意纹。下缘饰“立水”纹，象征深水。
6079,文官补子,https://www.penn.museum/collections/object/320239,https://www.penn.museum/collections/assets/300/56508.jpg,未知,中国,未知,18世纪末 - 19世纪初,丝绸,为官妻所作的四品虎纹方格纹。蓝黑色裂纹缎纹上以缎纹针法绣制；波浪纹以裂纹缎纹针法绣制；茎缎纹针法、星形针法绣制松针，并饰有少量北京结。边缘缺失。
6080,盘子,https://www.penn.museum/collections/object/126581,https://www.penn.museum/collections/assets/300/702912.jpg,未知,中国,未知,公元18世纪,陶瓷 | 釉料,盘。青花和红彩。纹饰莲花、钱币和寿字。盘底有四个汉字，组成红色的成化款，但可能制作于18世纪（基于18世纪的字体）。
6081,葬灯,https://www.penn.museum/collections/object/78461,https://www.penn.museum/collections/assets/300/326241.jpg,展出,中国,未知,公元1世纪至3世纪,陶瓷 | 粘土 | 铅釉,这盏灯由两部分组成。一个锥体上有叶状孔洞，锥体上放置着另一部分，顶部可能装饰着一只展翅的凤凰。这可能是一件金属原件的复制品。
6082,文官补子,https://www.penn.museum/collections/object/72976,https://www.penn.museum/collections/assets/300/56500.jpg,未知,中国,未知,19世纪末,丝绸,三品武官豹纹方巾。京结纹饰，白色扭纹绳饰边，金底。镶边为希腊回纹，金底。底缘饰“立水”图案，象征深水。
6083,文官补子,https://www.penn.museum/collections/object/191306,https://www.penn.museum/collections/assets/300/56485.jpg,未知,中国,未知,19世纪初,丝绸,印有麒麟图案的官服方巾。麒麟是神话中的神兽，形似骏马，常用于一品武将夫人的官服。蓝黑色缎子上绣有缎纹。麒麟身以蓝色绞线填充，形成鳞片效果。图案包括桃、牡丹、灵芝和竹子。
6084,文官补子,https://www.penn.museum/collections/object/144943,https://www.penn.museum/collections/assets/300/56385.jpg,未知,中国,未知,18世纪,丝绸 | 缎子 | 金线,五品官夫人方形官衔徽章。前景中，鸟儿立于岩岸，面朝太阳。波涛之上，溪流顺着岩石山体流淌而下。岩石上生长着植物。蓝黑色丝绸上以缎纹绣为主，并辅以茎绣和金线绣。浅蓝色丝绸背衬。
6085,文官补子,https://www.penn.museum/collections/object/165626,https://www.penn.museum/collections/assets/300/56383.jpg,未知,中国,未知,20世纪初,丝绸 | 金线 | 纱布,方形四品文官徽章。一只展翅的雁面向太阳。背景绘有五只蝙蝠和云朵，云朵上点缀着卐字图案。边缘为希腊回纹。金线绣于纱布上。此徽章似为1898年维新变法时期（光绪年间，1875-1908年）或类似款式。
6086,文官补子,https://www.penn.museum/collections/object/38716,https://www.penn.museum/collections/assets/300/56333.jpg,未知,中国,未知,18世纪晚期,丝绸 | 缎子,一品文臣夫人方形章，饰于袍襟。仙鹤展翅，回眸望日，立于山石之上，溪水流淌，山峦起伏。松、菰、竹、菊花生于石上。天际浮云一片。接缝位于中心。蓝黑色缎纹上缎纹绣。黑色缎纹窄边。蓝色丝绸背衬。
6087,文官补子,https://www.penn.museum/collections/object/200028,https://www.penn.museum/collections/assets/300/56380.jpg,未知,中国,未知,20世纪初,缎子 | 金线 | 锦缎,四品官夫人方形官衔章。佩戴于袈裟前襟。中央为鸟，面朝太阳，立于波涛汹涌的岩石之上，饰以离水图案。珍珠与八个佛教符号浮于波涛之中。天空布满云彩。饰以希腊回纹。深棕色缎带上饰有红日图案，金线以织锦技法织成。接缝朝中。
6088,烧杯,https://www.penn.museum/collections/object/277109,https://www.penn.museum/collections/assets/300/85034.jpg,未知,中国,未知,西周,铜合金 | 青铜,尊，中央有宽幅纹饰，上下两道凸起的线条之间。图案由饕餮纹饰之间对峙的鸟形构成。底座内侧铭文：“兽作父庚宝尊彝”。“寿作父庚宝尊彝”（“寿为其父庚宝尊彝，第七天”）。三角形部分从足部断裂。口沿裂纹表明已修补。
6089,文官补子,https://www.penn.museum/collections/object/294901,https://www.penn.museum/collections/assets/300/56323.jpg,未知,中国,未知,17世纪末 - 18世纪初,纱布 | 丝绸 | 金线,圆形刺绣章，不代表身份，可能源自贵妇长袍。采用缎纹刺绣，以金线勾勒粗纱轮廓。中央绘有两只锦鸡对峙。一只盘旋于空中，另一只立于岩石之上，背景为花卉、牡丹和云朵。以相同技法与周围布条粗略缝合。无背衬。
6090,文官补子,https://www.penn.museum/collections/object/246110,https://www.penn.museum/collections/assets/300/56493.jpg,未知,中国,未知,19世纪末,丝绸,二品武官狮方格纹。（仅凭鬃毛和背部的卷曲，即可辨别出这些晚清狮与蓝色五品熊的区别）。采用粗缎纹绣法，绣于蓝黑色缎布上，狮鬃和狮尾均以平绣（与64号相同）；波浪纹绣以干缎纹绣法；部分符号采用京结绣法；主体部分以平绣白线勾勒轮廓。镶边为希腊回纹，以金线绣制。
6091,绘画,https://www.penn.museum/collections/object/245992,https://www.penn.museum/collections/assets/300/29271.jpg,未知,中国,唐寅,明代,丝绸,唐寅（公元1470-1523年）所作中国画作《山中访友图》。画中松树挺拔，线条规整，没有浓淡变化。右下角蜿蜒的小路和两只鹿的造型别致，不仅为山中小屋增添了空间感和幽远感，更营造出一种宁静友好的氛围。此画原为约翰·卡尔文·弗格森（公元1866-1945年）收藏。
6092,文官补子,https://www.penn.museum/collections/object/178156,https://www.penn.museum/collections/assets/300/56373.jpg,未知,中国,未知,20世纪初,缎子 | 金线 | 锦缎,四品官夫人方形官衔章，佩于袍背。中央为鸟，面朝太阳，立于波涛汹涌的岩石之上。下缘为“立水”图案，象征深水。珍珠与八佛像浮于波涛之上。天空云朵盈盈。饰以希腊回纹。深棕色缎带上，金线织锦，饰以红日图案。
6093,文官补子,https://www.penn.museum/collections/object/126424,https://www.penn.museum/collections/assets/300/56325.jpg,未知,中国,未知,17世纪晚期,丝绸 | 金线,文官品级徽章，三品。蓝色方形布，丝线绣制，金线包边。中央一只孔雀展翅，仰望太阳，立于波涛汹涌的岩石上，镶嵌两颗珍珠。背景以金色填充，环绕着蓝色、绿色和橙色的云朵。镶有金色希腊回纹饰边。徽章由两半缝合而成。上下两角各有一处破损。
6094,绘画,https://www.penn.museum/collections/object/229617,https://www.penn.museum/collections/assets/300/747362.jpg,未知,中国,李凡,清朝,丝绸 | 油漆,"Guanyin or Manjusri painted as a portrait. The artist is Li Fan 李蕃(藩) of Huating county, formerly Sonjiang county. He was active during the Qing Dynasty, circa 1740 CE based on dated paintings with a similar subject matter. Inscription reads: 观音(峨山眉顶上曾修请饰之因/ 功德林中永紶菩提之果) On Mt. Erh-mei, (she) once learned the Buddhist law of purity. In Forest of Merits, (she) attained the Buddhahood. Colophon respectively done by Chu-tan-tze, Chao Yieh-pu. Formerly in the collection of John Calvin Ferguson (1866 - 1945 CE)."
6095,文官补子,https://www.penn.museum/collections/object/32584,https://www.penn.museum/collections/assets/300/56531.jpg,未知,中国,未知,19世纪,丝绸,一对五品武官熊形方巾中的一件。蓝黑色缎子上绣有略粗的缎纹；熊形（与83号熊形大致相同，但头部造型略逊）饰有金色人形和尾巴（与64号熊形相似）。边缘饰有希腊回纹。纹饰与52-23-64相同，与52-23-87几乎相同。根据背景元素的纹饰，此物应为道光年间（公元1821-1850年）作品。
6096,镜子,https://www.penn.museum/collections/object/186782,https://www.penn.museum/collections/assets/300/337834.jpg,未知,中国,未知,宋,青铜,八棱铜镜，绘龙袭舟图。左侧第一条龙跃出水面，船上人物手持宝剑，准备搏斗。右上方还有一条龙半潜于水中。这些细节表明该场景为佽非屠龙的故事，该故事早在公元前3世纪就已出现在中国文学作品中。故事中，佽非得了一把他特别喜爱的宝剑。当他征战归来，渡过长江时，渡船遭到蛟龙的袭击。佽非担心失去宝剑而非生命，于是杀死了蛟龙。
6097,文官补子,https://www.penn.museum/collections/object/21351,https://www.penn.museum/collections/assets/300/56530.jpg,未知,中国,未知,19世纪,丝绸,一对五品武官熊形方巾中的一件。蓝黑色缎子上绣有略粗的缎纹；熊形（与52-23-83号熊形大致相同，但头部造型略逊）饰有金色鬃毛和尾巴（与52-23-64号类似）。镶边为希腊回纹。纹饰与52-23-64号相同，与52-23-87号几乎相同。标准希腊回纹镶边可能将此物追溯至19世纪中期或更晚，即道光年间（公元1821-1850年）末期。
6098,雕刻品,https://www.penn.museum/collections/object/191077,https://www.penn.museum/collections/assets/300/697970.jpg,未知,中国,未知,公元 534-550 年,石灰石,长方形石灰石块。正面：四位神王坐像，左侧人物头部蒙象；右侧人物头部蒙兽面（下半部分未显示），兽面遮盖额头；第三位人物头部蒙兽面；第四位人物头顶抱一头弯曲的兽首鱼身像。反面：两头狮子守护莲花，莲花由两个小型坐像支撑。左右两侧：两位神王坐像。
6099,绘画,https://www.penn.museum/collections/object/41712,https://www.penn.museum/collections/assets/300/49112.jpg,未知,中国,黄居才,宋,丝绸 | 颜料,兔与梅，作者不详。应为黄居寀（Huang Ju-ts'ai）所作。宋代（公元960-1280年）。绢本设色画。北宋黄居寀为著名画家黄筌之子。其画鸟、花、竹技法远超其父。此画描绘一只白兔在盛开的梅树下，树上栖息的鸟儿在寒风中寻求慰藉。印章七枚。此图为崔白《鹊兔图》仿作，现藏于台北故宫博物院。
6100,浮雕,https://www.penn.museum/collections/object/106002,https://www.penn.museum/collections/assets/300/190885.jpg,未知,中国 | 广州（不确定）,未知,19世纪,犀鸟头骨,犀鸟头骨前部。“额头”区域采用高浮雕。画面中九名身着中式长袍的男子站在一栋广式建筑前。前部中央的两人面对面站立。其中一人脚踩鼓形凳，手托着另一人的胡须。另一人手持华盖。在他们身后，第十人坐着，眺望着眼前的景象。远处是树木和山脉的风景。这幅场景可能描绘的是审判场景，可能出自历史剧。头骨的侧面和顶部为红色，其余部分（包括雕刻区域）为自然色。喙的下部为独立部分。头骨和喙部分均为空心。
6101,书籍,https://www.penn.museum/collections/object/121708,https://www.penn.museum/collections/assets/300/746920.jpg,未知,中国 | 广州 | 旧金山（加利福尼亚州）,河皮仔,1892,纸张 | 墨水,中文書。经训河边谚语，经训选集（2部）。第一部分：《关帝桃园明圣经》 （关帝，中国民间英雄，后成为民间神祇）（桃园，关帝结识其他英雄的地方）（明圣经，明圣经）。第二部分：《童蒙宝训宝训》。 《莲房山社德行会》（《莲房山社德行会》）由莲房山社德行会于1892年出版。道教和中国民间信仰。由旧金山华人华侨协会赠送。由位于广州省立学院前的印刷厂何必差 (Ho Pi Chai) 出版。
6102,壁画碎片,https://www.penn.museum/collections/object/162582,https://www.penn.museum/collections/assets/300/167044.jpg,未知,中国 |新疆 |贝孜克里克石窟,未知,约公元 750 年,陶瓷 | 粘土 | 石膏,柏孜克里克石窟第9窟壁画残片。菩萨头像，面朝观者右侧。绘于涂有石膏的棕色黏土上。黑色轮廓。肌肤染成浅红色。耳后及肩部周围，以及太阳穴和头顶上方，皆为暗褐色卷发。头发、嘴唇和光环边缘为暗红色。其中一处边缘为浅红色，人物左肩亦是如此。光环和衣领处略带绿色。背面铭文如下：
6103,绘画,https://www.penn.museum/collections/object/94455,https://www.penn.museum/collections/assets/300/87441.jpg,未知,中国,王鹗,约 1462 年 - 1541 年之后（基于风格）,丝绸 | 颜料,王諤（约1462年-1541年后）的《瀑前图》。绢本设色。王諤是明代宫廷画家，忠实地追随唐宋大师的画风。皇帝认为他的画作与马远的作品极为相似。这幅画描绘了两个人坐在松荫下，手中的袋子里装着一些乐器。他们正看着从悬崖上飞流直下的瀑布。右边边缘有落款“王諤”，后盖有艺术家的印章“王诗廷之”。右下角有一个大的藏家印。
6104,跑毯（织物）,https://www.penn.museum/collections/object/293748,https://www.penn.museum/collections/assets/300/598789.jpg,未知,中国,未知,17世纪,棉线 | 丝绸 | 金属线,色彩鲜艳的椅套。椅套四周环绕着蓝底黄相间的几何卷轴图案，卷轴上饰有风格化的龙头。椅套设计为椅套，四个部分垂直堆叠，分别覆盖椅子的不同部位。椅套顶部绘有一只倒飞的仙鹤，盘踞在彩云之间，可能被覆盖在椅背上。椅套下方，一条四爪龙纹饰有风格化的“寿”字，可能被放置在椅背的横板上。龙的下方是一个四角叶状徽章，徽章内有两个风格化的龙形图案，背景为蓝色，可能用于装饰椅座。彩山之上舞动的仙鹤可能悬挂在椅座的正面。C472 和 C473 为一对。
6105,地毯,https://www.penn.museum/collections/object/514454,https://www.penn.museum/collections/assets/300/589418.jpg,未知,中国,未知,乾隆,未知,黄色地毯上绘有一百件古董图案，展示中国青铜器、书籍和花卉元素。
6106,挂饰,https://www.penn.museum/collections/object/603,https://www.penn.museum/collections/assets/300/600311.jpg,未知,中国,未知,17-18世纪,丝绸 | 金属线 | 麻（不确定）,窗挂，可能悬挂于寺院壁龛内。窗挂分为上下两格，下格比窄矩形的上格宽大。下格描绘人物和风景，背景为红橙色。该格描绘的可能是《西游记》中的叙事场景。人物面部、岩石和树叶上均可见彩绘细节。细节部分也使用了金属线。上格中央绘有一朵大型蓝色牡丹，两侧是两只对峙的凤凰，背景为包裹着金属金线的图案。下格描绘了带孔的岩石。两朵较小的牡丹位于下格两端，周围环绕着繁茂的藤蔓和树叶。丝线颜色包括：浅蓝、深蓝、浅绿、深绿、米色、棕色和黑色。缂丝（中央区域）的周围镶有五头缎。C488 和 C489 为一对。
6107,纺织品,https://www.penn.museum/collections/object/13639,https://www.penn.museum/collections/assets/300/600320.jpg,未知,中国,未知,明末清初,丝绸,一件大型长方形作品，由两幅织机幅宽缝合而成。右侧织机幅宽为70.3厘米，左侧织机幅宽为70.5厘米。整幅织物被多色条纹、两种交错几何图案以及三爪龙追逐火焰珍珠的图案划分为两个区域。上部区域中央绘有一排四爪龙，上下各有一排凤凰。龙凤的细节部分使用了金属线。云朵、两种花卉（可能是牡丹和菊花）以及火焰珍珠点缀其间。上部区域的图案重复长25厘米，宽18厘米。下部区域是主要区域，描绘了成排的儿童，他们手持太湖石、笙管、莲花、蝙蝠、灯笼、剑和蝴蝶等吉祥物。本部分的图案重复长度为25厘米，宽度为18厘米。鉴于象征生育的子嗣繁多，以及象征婚姻的龙凤图案，这件织物可能曾是床上用品。整件织物的底色为红色，现已褪色为棕褐色。纱线颜色包括：绿色、浅蓝色、深蓝色、黄色、白色、棕色——纸条，可能曾镀金。织物为兰帕斯（Lampas）编织。织物无背衬，状况极差。左上角有深色污渍。
6108,碗,https://www.penn.museum/collections/object/274584,https://www.penn.museum/collections/assets/300/701834.jpg,未知,中国,未知,约1850年,瓷器 | 釉上彩,内缘饰以交替的白色涡卷纹饰，以黑色铅笔勾勒粉红色花卉图案，以及镀金底花卉图案。四个白色涡卷纹饰图案，人物场景以蝴蝶和树叶为背景。中央鎏金圆形徽章。外缘为橙色和镀金。外缘同样宽，并饰有交替的场景。低矮的圆形足，底部凹陷，施灰白色釉。足缘无釉。镌刻“中国制造”。
6109,护符盒,https://www.penn.museum/collections/object/292856,https://www.penn.museum/collections/assets/300/736962.jpg,未知,西藏,未知,19世纪,黄铜 | 铜,舍利盒或护身符盒。长方形，两端各饰有风格化的金刚杵。银质和黄铜材质包裹，中间饰有锯齿状铜质饰物。八个铜质针尖。银/黄铜材质雕刻花卉和树叶图案，两侧各饰两只动物。侧面有圆形切口，中央刻有阴阳符号。无内容物。
6110,唐卡,https://www.penn.museum/collections/object/241731,https://www.penn.museum/collections/assets/300/208837.jpg,未知,西藏,未知,19世纪,未知,绘画。上尊佛与两位侍从（难以辨认），两位龙神从上方倾泻圣水。角落处有四位身份不明的护法，手持权杖、金刚杵、剑和刺棒。这六位身份不明的侍从均出现在51-4-134中，并附有标签，但名字是用草书藏文书写的，几乎难以辨认。这幅画作并非西藏东部的典型作品。
6111,遗物盒,https://www.penn.museum/collections/object/233617,https://www.penn.museum/collections/assets/300/736966.jpg,未知,西藏,未知,15世纪至19世纪,铜合金 | 镀金,金刚杵形舍利盒。铜质，略带镀金痕迹。形似金刚杵（雷神）或金刚杵，两侧各有两个方角把手。两侧各有十片莲花瓣。正面为交叉金刚杵、旋转纹章和火焰宝石。背面为宝瓶，内含七颗宝珠和金刚杵。无内容。
6112,圣物箱,https://www.penn.museum/collections/object/238854,https://www.penn.museum/collections/assets/300/850878.jpg,未知,西藏,未知,15世纪 - 1935年,青铜 | 铜,舍利塔形舍利盒。青铜镀金，铜基。藏式，精美绝伦；顶端缺失。底座附近两侧各有两只狮子，两侧各有三颗宝石；圆顶形，饰以珍珠花彩；一侧设有画框；两排小宝石。
6113,唐卡,https://www.penn.museum/collections/object/343447,https://www.penn.museum/collections/assets/300/207955.jpg,未知,西藏,未知,18世纪,未知,绘画。阎罗法王，《外相》。阎罗，死神，与阎弥。上图：宗喀巴大师和两位高僧转世。侧面：玛哈嘎拉，帐篷守护神和科学守护神。下图：毗卢遮那（最简形的阎曼金刚）、玛哈嘎拉，财神，以及另一种简形的玛哈嘎拉（？）。古老而珍贵。背面有印章。
6114,唐卡,https://www.penn.museum/collections/object/43143,https://www.penn.museum/collections/assets/300/207931.jpg,未知,西藏,未知,19世纪,未知,画作。释迦牟尼佛与两位主要弟子、十六长老、两位侍者以及四位护法天王。释迦牟尼佛坐在辉煌的宝座上，侍奉着他的两位弟子、两位乐师（意在描绘活人？）以及十八罗汉。上方角落描绘了过去佛和未来佛。其完整的图像令人瞩目。这是一件西藏代表性作品。
6115,转经轮,https://www.penn.museum/collections/object/102928,https://www.penn.museum/collections/assets/300/854045.jpg,未知,西藏,未知,18世纪至19世纪,银色 | 木质 | 棉质 | 象牙色 | 绿松石色,转经筒。德国银制圆筒，四周覆以压花装饰，两侧饰以传统图案；杆端饰以花卉图案；花卉图案延伸至盖上的尖头。多面金属球由短链连接。木杆两端各饰以德国银环。转经筒内装满祈祷文。
6116,唐卡,https://www.penn.museum/collections/object/343446,https://www.penn.museum/collections/assets/300/208876.jpg,未知,西藏,未知,18世纪,棉花 | 油漆,玛佐嘉摩女神。上方中央为阿弥陀佛。左侧为莲花生大士，右侧为宗喀巴大师。左下方为多杰塔奥，右侧为多杰列巴。拉嫫（Lha-mo）唐卡，棉布上彩绘。藏语中为拉嫫，意为可怕的女神，骑着骡子踏过血海。拉嫫是西藏的主要守护女神，也是达赖喇嘛的特别保护者。下方：五王中的两位，五感供品和“珍珠”。
6117,雕像,https://www.penn.museum/collections/object/263661,https://www.penn.museum/collections/assets/300/143196.jpg,未知,西藏,未知,1600-1699,青铜 | 镀金,弥勒佛像。鎏金铜质。坐姿。可拆卸莲花座上刻有长铭文。指向地面（地印）。其风格源自一种流行于印度的帕拉佛像（10-11世纪），该佛像对缅甸雕塑产生了主要影响。其工艺和部分风格特征归功于尼泊尔工匠，他们为西藏制作了许多佛像。该佛像底座刻有藏文铭文。该佛像分三段铸造，并镀金。描绘的是盘腿而坐的弥勒佛。其特征是短卷发（前额无乌尔那印）。耳垂细长且有穿孔。
6118,小雕像,https://www.penn.museum/collections/object/137885,https://www.penn.museum/collections/assets/300/216537.jpg,未知,中国,未知,13至17世纪,青铜 | 镀金,铜鎏金罗汉苦行像。也可能代表释迦牟尼佛苦行的形象。
6119,书籍,https://www.penn.museum/collections/object/153366,https://www.penn.museum/collections/assets/300/746994.jpg,未知,中国 | 广州,未知,18世纪末 - 19世纪末,宣纸树髓 | 丝绸,中国髓纸图画书。书中绘有精美的花卉和蝴蝶图画。
6120,文官补子,https://www.penn.museum/collections/object/321204,https://www.penn.museum/collections/assets/300/132934.jpg,未知,中国,未知,19世纪,丝绸,三品武官豹纹方格。原有边框缺失。蓝黑色缎纹上以缎纹绣法绣有动物、岩石、云朵和海洋图案。图案以北京结为图案，以平绣白色扭线勾勒轮廓，并以开叉缎纹绣法绣出波浪纹。
6121,文官补子,https://www.penn.museum/collections/object/15116,https://www.penn.museum/collections/assets/300/56717.jpg,未知,中国（不确定）| 安南（不确定）,未知,1744-1911,丝绸,并非真正的中国官方方格；要么是像52-23-101那样的婚礼方格，要么是来自印度支那的安南方格。参见42-23-102。
6122,雕像,https://www.penn.museum/collections/object/312892,https://www.penn.museum/collections/assets/300/248875.jpg,未知,中国,未知,18世纪,青铜 | 颜料 | 镀金,小雕像。部分鎏金铜质普贤菩萨像，普贤菩萨是密宗四大菩萨之一。他手持卷轴，骑象而立，左足伸出。这种足部表现方式象征着普贤菩萨的双重属性：一为天界菩萨，一为地界菩萨。彩绘鎏金。
6123,文官补子,https://www.penn.museum/collections/object/35333,https://www.penn.museum/collections/assets/300/56527.jpg,未知,中国,未知,19世纪,丝绸,一对五品武官熊纹方巾。蓝黑色缎纹上绣有缎纹；波纹以分瓣缎纹绣出；花朵上饰有少量京结。作为熊纹的变种，熊纹呈白色而非蓝色，但形状与熊纹相似。根据标准的希腊回纹边框，此方巾可能制作于19世纪中期或更晚，因此应为道光年间（公元1821-1850年）末期。
6124,文官补子,https://www.penn.museum/collections/object/203847,https://www.penn.museum/collections/assets/300/56679.jpg,未知,中国,未知,19世纪,丝绸,五品武官熊方巾。缎纹绣法，鬃毛和尾巴平铺（类似64号）；蝙蝠等图案采用京结绣法，白色扭绳勾勒轮廓；蓝黑色缎纹。原边已无。（图案与83号基本相同，但这件看起来更早；这件可能是83号的原型，或者更有可能的是，两件作品的制作者都使用了相同的图案作为原型）。
6125,小雕像,https://www.penn.museum/collections/object/294565,https://www.penn.museum/collections/assets/300/319084.jpg,展出,中国,未知,14世纪至15世纪,铜合金 | 青铜,诺距罗（梵语：Nakula）坐像，原十六罗汉之一。罗汉是指通过自身努力寻求自我救赎的人。诺距罗剃度，长耳，双手各持一念珠，念珠取自佛经。他端坐在一个雕成莲花形状的漆木基座上。（基座见C70B）。
6126,文官补子,https://www.penn.museum/collections/object/280310,https://www.penn.museum/collections/assets/300/56529.jpg,未知,中国,未知,18世纪末 - 20世纪初,丝绸,五品军衔方形熊，为官妻所制。晚期缂丝，多彩绘，底金线粗犷，暗沉。花卉图案过于传统。边缘为连续的卐字。“卐”字的中文名称为“萬”，意为“万”，寓意为佩戴者获得无限的祝福或幸福的祝愿。底部边缘饰有“立水”图案，象征深水。
6127,文官补子,https://www.penn.museum/collections/object/8413,https://www.penn.museum/collections/assets/300/56324.jpg,未知,中国,未知,17世纪晚期,丝绸 | 金线,文官官衔徽章，一品。方形缂丝（緙絲）饰以窄布边。仙鹤单足展翅，立于水中岩石之上。鸟儿回眸望日。书卷、犀牛角和四颗珍珠点缀于波浪之中。金地云朵，蓝、橙、绿、奶油色。此图可能是皇帝为馈赠其最高官员而定制，因为当时缂丝技艺为皇室所垄断。
6128,文官补子,https://www.penn.museum/collections/object/302100,https://www.penn.museum/collections/assets/300/56337.jpg,未知,中国,未知,20世纪初,丝绸 | 苯胺染料 | 金线,方形文官二品章。饰于袍背。五彩锦鸡立于波涛汹涌的岩石之上，面朝太阳。下缘饰有“立水”图案，象征深水。波涛中的符号代表道教八仙。天空中绘有佛教八大符号、五只蝙蝠和云朵，背景为菱形纹。边缘饰有交替出现的“蝙蝠”和“寿”字。缂丝织锦采用金线苯胺染料制成。蓝色丝绸背衬。
6129,绘画,https://www.penn.museum/collections/object/164859,https://www.penn.museum/collections/assets/300/87401.jpg,未知,中国,周晨,明代,未知,一幅中国画作，题为《与诸子寻真图》，传为周臣（公元1460-1535年）所作。两位文人正在树下下围棋，另一位文人则带着一个背着琴的童子走来。画面的开阔场景被山石框在两个下角。因此，观者会不自觉地将注意力集中在人物及其互动上。山石风格独特，但树木的排列和描绘却别具一格。此画原为约翰·卡尔文·弗格森（公元1866-1945年）收藏。
6130,文官补子,https://www.penn.museum/collections/object/102315,https://www.penn.museum/collections/assets/300/56326.jpg,未知,中国,未知,约1645年,丝绸 | 金线 | 孔雀毛纺 | 缎子,文官五品章。蓝黑色缎子方格，金丝背衬。中央绘一只展翅的白雉（此处织成棕色），单足站立于波涛汹涌的岩石上。波涛中有四个宝石符号，包括一颗燃烧的宝石和一株菌菇。上方角落的白鹭面朝太阳，周围环绕着蓝色和橙色的云朵。金丝线与孔雀羽毛交织而成。中间有接缝。
6131,绘画,https://www.penn.museum/collections/object/109023,https://www.penn.museum/collections/assets/300/190854.jpg,未知,中国,未知 | 马琳（不确定）,16世纪至17世纪,丝绸,画作。《冬鹰鹊巢图》。作者不详。晚明时期。原为宋代（公元960-1280年）马麟所作。绢本设色。马麟是大画家马远之子。他师承父业，后成为宫廷画师。无落款。印文为“许斋圣廷明志”。左下角可见庞元济印。鹰纹常为军人所作。
6132,雕像,https://www.penn.museum/collections/object/202911,https://www.penn.museum/collections/assets/300/89490.jpg,展出,中国,未知,唐代,大理石（石材）| 颜料 | 镀金,文殊菩萨（梵语：Manjusri）是智慧菩萨。他经常骑着狮子，就像这尊雕像一样。其他特征包括他左手握着《般若波罗蜜多经》（Prajnaparamita），右手握着一把尖尖的火焰剑，用来驱除黑暗和无知。中国信徒认为山西省的五台山是文殊菩萨的住所，因此这里是佛教的圣地。文殊菩萨常与骑着大象的普贤菩萨（梵语：Samantabhadra）相提并论。这尊雕像由大理石制成，带有少量颜料和镀金。
6133,文官补子,https://www.penn.museum/collections/object/278125,https://www.penn.museum/collections/assets/300/56338.jpg,未知,中国,未知,20世纪初,丝绸 | 苯胺染料 | 金线,方形文官章，二品。佩于袍襟。五彩锦鸡立于波涛中的岩石上，面朝太阳。下缘为“立水”图案，象征深水。波浪中的符号代表道教八仙。天空为佛教八大符号、五只蝙蝠和云朵，背景为菱形纹。边缘为蝙蝠和“寿”字交替出现。缂丝织锦，金线苯胺染。接缝朝中。蓝色丝绸背衬。
